web-scraper-order,web-scraper-start-url,job_name,job_name-href,company_name,location,JobDescReq,page
"1707040602-89","https://www.linkedin.com/jobs/data-analyst","Strategic Management Office","https://www.linkedin.com/jobs/view/3817462926/?eBP=CwEAAAGNc3xdisZdSYoyahX7uCjDqLzbPDu4U6da_7XtDzmJ2AMW1M858T3Q7gvkbkI3b35DvjkXleBBfmQMAtfEqcHRRyeDOT-eWzmhSJg7geAy0QD8BUu006FaZYaQJsgpwOwPDllHclk1Y1u-BOPfE4MUF9F3Ou7uMdigVopuavPL0UKEN7vWiHWVSYtLabmjq_-D1oUsoS25qo0Lvwq0F7EpTMUVhqTmCTTuOr3ewrdQGdbGGDOPr9gXyWjVAAAQIjdzjXkFtMZmWdm_CApJlcRrXDVVUmKWA-m92GG3VNpxmCZbp4Br73Th_UZic3TUmAccXVjyInCnAZjw3G9GMf77QM2CpYLy8uZsU2OZ2_ZgjXEMDqCB5aY49EPfTBrKqyyVwySeRgJD_lNDvMzIVQqMGcI8cQ&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=x8TbMoutxyDp0mWty7dnOg%3D%3D&trk=flagship3_search_srp_jobs","PT Implora Sukses Abadi","PT Implora Sukses Abadi · Jakarta Raya, Indonesia · 5 hari yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Job Description:      Designing and monitoring Key Performance Indicators for each position with related users.Provide support and insight into significant organizational changes.Doing operational control within the company.Responsible to drive execution or corporate-level initiatives through business managers.Reporting to Corporate Strategic and Strategy Planning Manager directly.

Requirements:      Bachelor degree from any majorRequired language(s): Bahasa Indonesia, EnglishAt least 1 Year(s) of working experienceRequired Skill(s): Strong Analytical Thinking, Communication, Partnership, Ms. Office, Ms. Visio, ReportingGood interpersonal skill

            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040613-90","https://www.linkedin.com/jobs/data-analyst","HR Graduate Programme","https://www.linkedin.com/jobs/view/3803539379/?eBP=CwEAAAGNc3xdikQaMtU4KHuKArPnoaiIghp-OtgChcGv_BJ2U7RtoEad9aZRm9n6MXmFMXiAWDwLBJIYLtgWdrbli9dOD2vxDLrH9CPpYZEUSLkJ0_fKGE83-22ErMtcNfUM5NoQWHGW66g1Uf-mycz7uwwA8f_GVUBp7edK6Ecaa2BGbcVioa-HKhPYf10hUu-8VTfNx0ma8OqA8CcivNZk5lkWTIcZKS1GYzMXT42Jdg2Pl1ztcr2bat9I820-BzaN35TU_V2lPkOnSGPGr_URxTqJjVWdu26XU5VmZqQIMFc1CnEkbTp2byq68EnE7w1h1OyrMaUcm4cp3JFO6IYA8i-MhzgfZ_tsnfkanpTBQUfQa5ZK5rQPjrxDvN0Fat1aRjuSCgdu_8Zo3y3mDAy_npSoHSyXQA&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=yaRbKNTBnx50oLumQ%2FOvyA%3D%3D&trk=flagship3_search_srp_jobs","Allen & Overy","Allen & Overy · Jakarta, Jakarta Raya, Indonesia · 3 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Ginting & Reksodiputro in association with Allen & Overy (G&R) is a top tier Indonesia law practice and our lawyers are well-established leaders in the local market. We provide first class integrated full service on Indonesia and cross border transactions. This is what the client have come to expect from Allen & Overy across the world. 

G&R welcomes recent graduates in the area of business, arts, science or psychology across the archipelago to join our HR Graduate Programme. The main objective of the paid 6-month programme is for you to get a first-hand insight into people management and human capital in ever changing working world. 

During the programme, you will learn about the Firm - our practice areas, culture and life at G&R. You will also have the opportunity to attend to various people related matters from performance management, health and wellbeing to HR analytics. 

This programme will also equip you with on the job training with experienced HR professionals including regular check-ins to improve your soft-skills and prepare your employability as the future HR professional in the new normal world. 

Responsibilities:      Assist in the planning and executing of innovation programme pertinent to HR realm;Assist in the planning and executing of strategic programme pertinent to Health and Wellbeing;Assist in recruitment data analytics and virtual employer branding efforts;Manage our G&R Student Ambassador Programme;Act as a professional assistant to the Jakarta Chief Operating Officer;Assist the Jakarta HR team with ad-hoc operational tasks. 

Requirements:       Bachelor degree in the area of business, arts, science or psychology from a reputable university in Indonesia or overseas with minimum GPA of 3.0 or equivalent. Fresh graduates are welcome to apply;Experience in doing in-depth journal based research and is data oriented;A creative, energetic and dynamic individual;Attentive to details and have a structured & logical thinking in time and task management;Excellent in English and Bahasa Indonesia both in writing and speaking;Passionate in managing people - have an agile mind-set and outgoing personality;Ability to work independently in a hybrid working world. 
 What are we offering?      You will work in a truly diverse environment and on innovative projectsYou will benefit from first-class learning journeys that will greatly contribute to your career and personal developmentYou will work in a highly collaborative and intellectually stimulating environment, and you will be part of a team that helps you learn and succeed
 Fast-thinking & a self-starter? If you like taking initiative, and think and act like an entrepreneur, G&R is the right place for you!
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040623-91","https://www.linkedin.com/jobs/data-analyst","Data Science Lead, Visa Consulting & Analytics, Indonesia","https://www.linkedin.com/jobs/view/3764750035/?eBP=CwEAAAGNc3xdiW2xV4jM182CD9kubgW754CqxiClJuYRUfoQ_IK2JFAdW-vdh5VYXQ7MRtxHqP9ZTjYi9OiSXVr-RLKzkL7WgLk1D5RDgeoGlZ5deWQ24NnvTo0oBalYnYPEId4wl3yL9BIETckEU_rT-xaRrKrIhFXdwve-ZjNn0liVsUw4xmp_d-pZSYknNtqo5-BD15xem6yrJhHUQkDauLrn1vA_AeO9N0gLP4EhBF0ElSzEHRH7JXkIzen3iAcVVgVEKkTaCoHTNwWZ_eh_LWdoAWfdlk3nEkQqeyuOexD77jgTC2Ujz_DxtgI4ugeixB4OlbNCfYqChKk8VyU_rNAKmUIMMFHazFuvWfBmD3XNmaxSUUk_z7BdGNH2eGeYXmAFB7iYwfQFs2ppJgrzgpSJFT5DmA&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=BCyRLG58oMtpGWz6Ltu4lg%3D%3D&trk=flagship3_search_srp_jobs","Visa","Visa · Area DKI Jakarta · Diposting kembali 2 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Company Description

Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.

When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.

Join Visa: A Network Working for Everyone.

Job Description

The Data Science Lead will be a member of VCA Data Science team in Asia Pacific and will report to the Head of Data Science overseeing the IPVMC cluster. The position will be based in Visa Indonesia office.

The individual will be accountable for leading the design, development and implementation of analytics-driven strategies as well as high-impact solutions for Visa clients. He/she will bring in deep expertise from banking and payments with a strong background in data science to solve complex problems and unlock business value.

Key responsibilities include:

      Lead , execute and deliver data science engagements for Indonesia clientsDefine detailed scope and methodology, design and create solutions, execute on frameworks leveraging appropriate tools and techniquesBuild strong relationships with Visa partners and clients, and corresponding data science&analytics teams to drive collaboration and implementation of Visa recommendations, track impactEnsure consistency, standards & quality control of data science work, with all project documentation up to dateActively seek out opportunities to innovate by using Visa’s data, client’s data and non-traditional data fit for purpose to the needs of our clientsEnhance existing data science techniques by promoting new methodologies and best practices in the fieldPromote thought leadership in the data science domain and build intellectual property through innovationEffectively interact with clients and manage internal/external stakeholder communicationMentor, guide and supervise data scientists in the project team


Qualifications

We are looking for a motivated, analytical minded individual with a track record of using data science and analytics expertise to unlock business value. A successful candidate should have accumulated a variety of industry experience, be curious about payments industry and application of data analytics, should be results-driven and client-centric.

       Degree (Masters or Ph.D. would be an advantage) in Quantitative field such as Statistics, Mathematics, Operational Research, Computer Science, Economics, or engineering or equivalent experience Minimum 10 years of professional work experience in banking, payments or related industry Hands on experience with data analytics/programming tools such as SAS/Salford SPM/Hadoop/R/SQL/Python/Hive, and a working knowledge of Hadoop ecosystem Proficiency in statistical techniques: Neural Networks, Gradient Boosting, Linear & Logistic Regression, Decision Trees, Random Forests, Markov Chains, Support Vector Machines, Clustering, Principal Component Analysis, Factor analysis, etc Demonstrated experience in planning, organizing, and managing multiple and concurrent analytics projects with diverse cross-functional stakeholders Strong internal team and external client stakeholder management with a collaborative, diplomatic, and flexible style, able to work effectively in a matrixed organization Excellent presentation and storytelling skills, including strong oral and written capabilities Storyboarding and data storytelling including strong Excel and PowerPoint skills In market experience and/or knowledge of local language, culture as well as industry regulations


What will also help:

       Strong understanding of payments and/or banking industry including consumer credit, consumer debit, small business, commercial, co-brand and merchant Strong hold on MS Excel and PowerPoint Strong commercial acumen, with experience in working on business/value cases that prove ROI


Additional Information

Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040634-92","https://www.linkedin.com/jobs/data-analyst","Application Specialist","https://www.linkedin.com/jobs/view/3815504313/?eBP=CwEAAAGNc3xdicSBR5wusFFhaZ5ak6CGfSknIwI72jFkDN-C58M_NVHe2uNCaxpvgZ23iadcWe-UaSUNhxBEhjhyE1dsKgG5HU8D0nBojSvX1Sqwiva1az9MWH48SP1aLBLQcvtEpILnBfN-f4zjERK8rvldLcHQspLfDiP_LGCL8fXS7q7z4Aeu3KeO2Z6CaogzVUU5IrVwX5Mj2jgEAgV39WjQ1dj1RUVoQbpKJDIfmL8vCdoTKQiQtLwDi71n0ajAGQ2IiReWUQ3jz89TyAmSVgykZEK8GYamhxhT1UItqk8C7v9IVfjgqu0d3uMj9Ym4IPPiR10hQdTwtFQknvt_lLiboRWuVZdWeYt7YQfKOHuUCxOuc1wIE597GLSxjpJ3S6wQtdmUkph-JqcWfXv9-i1t_ws&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=DtcH74vPKog8NX9OPHzIbw%3D%3D&trk=flagship3_search_srp_jobs","InterSystems","InterSystems · Jakarta, Jakarta Raya, Indonesia · 1 minggu yang lalu · 9 pelamar","Tentang pekerjaan ini
            

            
                Job Summary

We are currently hiring an Applications Implementation Specialist to be based in Indonesia.

Playing a lead role in the implementation of the Trakcare solution , the Application Specialist will contribute to the successful and timely deployment of the TrakCare product by providing application knowledge and product delivery services in the functional areas of product implementation, requirements scoping, field design documentation and change request testing. The Applications Specialist will act as an “expert” product resource for customers and will be expected to communicate and prioritize customer requirements to other areas of the business.

Responsibilities

      Liaise with customers in order to understand the work processes and requirements that are required to be addressed by the TrakCare applicationImplement the TrakCare application in a manner that will suit the business requirements of the customer and follow the methodologies and processes of InterSystemsConduct individual and group training, product demonstrations and workshops as requiredImplement and control change management requests from clientDeliver successful application implementation phasesBe a Subject Matter Expert (SME) for TrakCare implementationsIf required, work with customers to identify potential changes within the parameters of the productOther duties may be directed by the Company from time to time


Experience And Qualifications

      General aptitude for solving problems and using technology to improve processesWe are particularly interested in individuals with a background in Laboratory Information Management Systems training. Understanding and experience in implementation of product solutions. Experience with implementing HIS solutions is particularly beneficialAn understanding of computer systems, software development and deployment methodology and computer networkingAn ability to handle multiple tasks simultaneously and within tight time constraintsProven ability to think laterally and come up with innovative solutions for software product implementationsThe ability to make independent recommendations for successful software product implementationsProven ability to work through problems with different customer groups achieving positive outcomesStrong communication and presentation skills (written and verbal)Indonesian and English language required. 


Education and Training

      Clinical University Degree


About InterSystems

Established in 1978, InterSystems provides innovative data solutions for organizations with critical information needs in the healthcare, finance, and logistics sectors and beyond. Our cloud-first data platforms solve interoperability, speed, and scalability problems for organizations around the globe. InterSystems also develops and supports data management in hospitals through the world’s most proven electronic medical record, as well as unified care records for health systems and governments through a powerful suite of healthcare data integration solutions. The company is committed to excellence through its award-winning, 24×7 support for customers and partners in more than 80 countries. Privately held and headquartered in Cambridge, Massachusetts, InterSystems has 25 offices worldwide. For more information, please visit InterSystems.com.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040645-93","https://www.linkedin.com/jobs/data-analyst","Regional Operations Analyst","https://www.linkedin.com/jobs/view/3819182879/?eBP=CwEAAAGNc3xdifChbO5jBX-E_uFWQ_EZ_gyJA2CTuImngKjSrzu1POwjLgBdWWYCR3PIk0eKffAbEQCEsCXg2Qfo3ytNjVMfabWEmob59Fc_nW_CystFs6jGzshW3W0T8R7T4c714wtsnIyoLjGwPxeBoW1f52w2a2TFacc2Se8r9F1q_G-fQ9ouIwMIqwgIZcfKYSJ8yOOGYip2cgziQFfUDrAwMxrT5_LiCpxfkJwGjL2mSTaacgc9ma9lGioBC16MrY2M0Pjw6Z6apeoZpm2z2_8traU3xHljuA7rspQ85rVD58XSaL14DFBXVAr6_FlPZkmebXayKWeaixDeJHFciXn0x9wSgsJhgR_rrhhbUjnryHiiSx-oLGzpiA_Ft8JK-e68_662vIZj9N70gWj6o0DoRc2-Xg&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=Haz%2Fb7ADN0UR5LhHdIkBfA%3D%3D&trk=flagship3_search_srp_jobs","Beam Mobility","Beam Mobility · Area DKI Jakarta · Diposting kembali 3 hari yang lalu · 55 pelamar","Tentang pekerjaan ini
            

            
                      Reporting to Beam's Head of Regional Operations, but working directly with stakeholders across country Operations. Maintain the tasks management system using a standardised approach to continuously optimise operations efficiency Own and maintain standardised queries used in regular business review sessions Represent an assigned operations region as a Central focal point for troubleshooting, product operations and analytical support. Act as a leader of the assigned operations region through implementation, execution and review of high-impact best practices designed by the Regional Ops Team Build and maintain strong relationship with Country/City operations teams to leverage Regional Ops and Local Ops sinergy Identify improvement opportunities and drive high-impact analysis for informed strategic decision-making. Work closely to the Chief of Staff, FP&A and Product teams on key business metrics reporting and business planning cycles (e.g. quarterly planning exercises) Document standardised queries, dashboards, metrics and central initiatives for local Country/City teams visibility, training and scalability.



Requirements

       Analytical thinker - with ability to form structured solutions to ambiguous, complex problems Strong data literacy - with direct working experience of working with SQL to query/investigate data Personable and persuasive - with ability to develop close working relationships with a broad range of stakeholders, in support of common goals Self-driven, determined and ambitious - proactively/independently identifying issues and persevering through challenges to achieve ultimate business outcomes



Benefits

      Opportunity to make an impact to the world by transforming urban transportation.Be part of a hyper-growth organization with plenty of opportunities to springboard your career.Flexible and autonomous working environment with highly motivated and competent colleagues.



The Beam Group of Companies is an equal employment opportunity (EEO) organization. We are dedicated to providing an inclusive and diverse working environment where all are welcome regardless of race, language, religion, gender, nationality, age, disability or other divisive categorizations.

By submitting an application and/or confirming your candidacy, you acknowledge that you have read the Privacy Policy and consent to the Beam Group of Companies processing your data in accordance with the Privacy Policy. Please contact us if you change your mind at any time in relation to the consent you have provided.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040656-94","https://www.linkedin.com/jobs/data-analyst","Engenering","https://www.linkedin.com/jobs/view/3798121875/?eBP=CwEAAAGNc3xdiRn-nZII-KH7F9FgrwETlLvQmLr8-VNf-5KgQHlPhr8oFpwJapcpxChdGyP9eLhCo5M-C2aGFW-DRrXDu6JUOGeaXZwd6fDatKgHEEJN-IuaJprcUWEVQaVAUZyaexZ4nrs3XyPdEMzVLm0cz_B_jNYjyhIyU_kNO5BW0nBnC65yDrwqebgYc_-25xK_v0jOkP1a7KJJ1csozi4-z8MgPBtVIF_SgYVPwOFBpZzdlaxiegNXQU08TkLdNmuuyA-N6ajdw-vx0i6tFegmhMa1bLEMnThykB3zuL_ch6tiGyyhKnSgcm-oVVXeM7R5PxSckKtl-HqaorZzd8-SekuiB401Dxr85GioGyAnEKcaD-7X1PKZdWARTnKNesxNft8Vk57fYuzn7hOyzgO7zkOhnN7CrvisdZOgZpEK2Tx__nsn1Y1TkX8QdZ0S1Q&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=1bIlP9%2B3GVlCoXSVIeuH4A%3D%3D&trk=flagship3_search_srp_jobs","","Alpha Indo Nusa · Jakarta, Jakarta Raya, Indonesia · 3 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Puji Bagus Siswantoro. A satellite engineer typically designs, develops, and maintains satellite systems, ensuring they function properly in space. Responsibilities might include designing satellite structures, testing components, analyzing data, and collaborating with teams to ensure successful satellite missions. Specific roles could vary based on the employer and project scope.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040667-95","https://www.linkedin.com/jobs/data-analyst","business analyst","https://www.linkedin.com/jobs/view/3760660538/?eBP=CwEAAAGNc3xdid0NgIS0TNUxowUE8vxAQBaQOgf1OsswddxikHeIR9s-JkLYxxWYUzVl0X8eClOSXXtkC2-B8eI4L-Yezf0mpUXa2fXuiw9exdg-l3PjTb1XJdMs9isBPr7_4rREvuZ8Ciy5pZ-fxngAMgedp2FXAASx_URmHgp45KqN1CrFi4oJ_Uptu51P3mBQI0AtNoep3aE7pELfuLrrPMupN2a2RDcfxEPTc-xgF4f255xWgK6VEmQpaTcCOnnw9yyEHSLxN6uHY1H_9XYX6WNYGVhhwlDxWk__uVMTBL_cfjKjsR8D5Ijv_aTzt3FGHT0dWBfQ4Unb0sr7wqO7rP6dktpXL01jfh0aCwVQbCF7NM-W-0e2fGycwdPrkf_lkyFfET4spgH44GCMQ1rQh2Uu&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=sn%2FwI%2BUwihCkFolS5k3o0g%3D%3D&trk=flagship3_search_srp_jobs","Prudential Indonesia (PT Prudential Life Assurance)","Prudential Indonesia (PT Prudential Life Assurance) · Jakarta, Jakarta Raya, Indonesia · Diposting kembali 2 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Prudential's purpose is to help people get the most out of life. We will deliver our purpose by creating a culture in which diversity is celebrated and inclusion assured, for our colleagues, customers, and partners. We provide a platform for our people to do their best work and make an impact to the business, and in exchange, we support our people's career ambitions. We pledge to make Prudential a place where you can Connect, Grow and Succeed.

Prudential is an equal opportunity employer. We provide equality of opportunity of benefits for all who apply and who perform work for our organisation irrespective of sex, race, age, ethnic origin, educational, social and cultural background, marital status, pregnancy and maternity, religion or belief, disability or part-time / fixed-term work, or any other status protected by applicable law. We encourage the same standards from our recruitment and third-party suppliers taking into account the context of grade, job and location. We also allow for reasonable adjustments to support people with special requirements.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040677-96","https://www.linkedin.com/jobs/data-analyst","Process Improvement Specialist","https://www.linkedin.com/jobs/view/3809242761/?eBP=CwEAAAGNc3xdiX7GT4hNcBCW9oHm9d9HVLeyFydFORnLReTD4aPl8jLg65IWnH60KYrFiLC5jShWkCEyJ0TPTcdVBJ9iQ8SuWyuICheHhroGTu81s05vFJkbTxK9g8kDsVNLzXnmeI6olxGM-dynDC9A4osjAU6rolzW03SA8kXOfB-cYWHazUU0OwarRmdtd46JUxhlx-P0onr9G0bbh_NtXpEYHBqh7v-meuG6x39ywsW-UiJ7jtOlusDZwOZWPjjfMr1CtFSg252bpMhUSVCPm4_5RcEbav13QNrOO30s4pDXcExGTdS3IoLTs7NeyHB6Z-RMno1IaEz-Dhdyy3JCXL1wgHfEI5eDip8m01iZXg5zA9qz0G9YXB4vY2sIaoCBobGI_CugyjtXRKhNmGv6ONkiEDA&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=P8QSoIlYYMJvNtajJj6aiA%3D%3D&trk=flagship3_search_srp_jobs","FinAccel","FinAccel · Jakarta Raya, Indonesia · 2 minggu yang lalu · 95 pelamar","Tentang pekerjaan ini
            

            
                Process Improvement Specialist, is required to drive new initiatives to increase performance and optimize processes in Operations area (Customer Service and Credit Approval), take collective effort with other stakeholders across departments, functions and 3rd parties in optimizing the Operations performance.
Job Description:
      Leading projects in Operations including with 3rd parties as part of process improvement and manage the execution of end - to end project managementDefine business requirements and processes related with initiativesProactively monitor and report the progress of deliverables to key stakeholders to ensure the smooth running of the projectAnalyze the current processes, identify gaps and new ways to optimize and improve performance of business processAssist and coordinate with related parties in designing an effective and efficient workflowPerform adhoc tasks requested by the supervisor


Job Requirements:
      At least 2-6 years relevant experience in project management and process improvement within the financial services industry, e-commerce industryGood time management skills and ability to deliver on multiple projectsUnderstand business requirementsFamiliar with operational process management and process improvement tools, ex: MS Visio,Strong analytical and problem-solving skills with the ability to gather, organize, analyze information with attention to details and accuracyHave a good critical thinking and detail oriented is a mustStrong communication skills (both verbal and written)Highly organized and able to work under pressureHaving experience in Operation which handle Customer Service and Credit Approval is preferable

            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040688-97","https://www.linkedin.com/jobs/data-analyst","CX Research Analyst","https://www.linkedin.com/jobs/view/3808341611/?eBP=CwEAAAGNc3xdie0B8yEOQzc2rUrVfn4BX3YhRnL0Lts00LgaH1zGlEefSD2JyrqHS3M-bsMuGsckvL76KjPm7q2O9pU2hH_r0cXnuRRIREOwzRR074jcso-V6eaMJHoZt-8TkV7-9flT-9RrMIgYcOMO2XassZpjwgfjICj6h5WzoQWZ2exxswoZ-3kMLVbSzqgg65TebHyTH3Xoi6t0rrZ_gclhwMUHgAfAZk1KYiUkLOe9EGpmZbWXI6rDyOxx79yfHrrHVoJ3jhvLlMZUertC3DJndm2-lLOP_Og-0UCuwXiFiioop9n7yFM6pZH8KUYs2HsfFTWU-gYGlW0_u2cxxcxaP1zCUrix-yJi5PdHrjsL1nYbtLLGOHWixFGpHAylQEVEqKsiaoaiqURuNTd_O_SC7Cc&refId=a%2B86EUYOcgBYvTU7gTzBqA%3D%3D&trackingId=8kOTI0xltBykEdAUBRLO%2Fg%3D%3D&trk=flagship3_search_srp_jobs","PT Indocement Tunggal Prakarsa Tbk. - HeidelbergCement Group","PT Indocement Tunggal Prakarsa Tbk. - HeidelbergCement Group · Jakarta Raya, Indonesia · 1 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                Recruitment for PT Dian Abadi Perkasa subsidiary of PT Indocement Tunggal Prakarsa Tbk.
Responsibilities      Responsible for creating analysis that shows what trending topic, what customers think, how they act, what channel of voices are easy for them to use, and what they expect from the company.Lead, develop, review and design long term contact center that support customer experience.Mastering in NPS database.Build recommendation and report that lead improvement.Achieve objectives and target, align with corporate and divisional objective.Monitor innovation: deep dive report, and small survey with same customer from previous NPS survey to see are customer already get better CX.

Qualifications      Minimum Bachelor's degree : Economy/Business/Mathematic/Statistic with minimal GPA 3.00.Expected experience : research, sales retail and B2BLanguage skill: Bahasa Indonesia & English.Result Oriented, Can do Attitude, Accountable, Teamwork, Pro Active.

            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
"1707040699-98","https://www.linkedin.com/jobs/data-analyst","Risk Management Staff","https://www.linkedin.com/jobs/view/3811617627/?eBP=CwEAAAGNc3xB_E9gK30Wda2WudbT3NCAaP0RqMkqrxhXkIS_eAO-B00c7bkaJxeheHiVdjt3gzaXtgTPSosH1z9pj0OvZn9V2OPg3wupaNwhZEuRZoN2g5GAyDw2t7xZ6WlfXhLggxJyZymp0jXeIJrkdhcEXfdCYIey1mBDnRDOwvyO5swR-dD8NTgxp_shYt1TqIFpg8P2X8QsQo7VhU5WfCOyineJtVzAobfYm9MkAascZyydBi-j0YKnMPjJUH7xNPuVqB1pjDPy8yijvXPIQXB-0fw4ppIi5wlodfrh0zzN7Ndj9S9xufyDIiBcRwLx2okQbhehpfqHpb2dvpi7FYbRjMiXCcZXH-V3ykENCxYfSNYNkoX22K_r-1Hh2rquAl-o3SZi61RKNR3YAULcYIJzYUw&refId=Qf1FnM1m1DkEukZJG4uKAQ%3D%3D&trackingId=%2Bvcr34QOFJrPg3gjwV%2B8yQ%3D%3D&trk=flagship3_search_srp_jobs","Protelindo, PT","Protelindo, PT · Area DKI Jakarta · 1 minggu yang lalu · Lebih dari 100 pelamar","Tentang pekerjaan ini
            

            
                About SMN Group
At SMN Group, we offer a highly inclusive, collaborative, and supportive workplace to realize your full potential. We empower our team to contribute by providing a brighter future and making an impactful transformation for our clients, people, and society. We are always looking for people with relentless energy to push themselves further and find new avenues and unique ways to reach our shared goals.
Please find out more about what we do here: www.ptsmn.co.id
What You Will Do:      Identify the various risks the company’s operations and make recommendations in order of risk mitigation and management of the impact of the risk can be reduced to the agreed level.

What You Will Need:      At least 1 year(s) of working experience in the related field is required for this position.Bachelor’s Degree for any major, preferably Mathematics or StatisticStrong in Data AnalysisAdvanced knowledge of Microsoft ExcelDynamic, adaptable, self-motivated and pleasant personalityResult driven – strives to make a difference; enjoys a challenge to achieve the objectives

What We Offer:      You will be part of the largest independent owner and operator of towers for wireless communications companies in Indonesia.You will be part of a fast-growing team that continuously strives to deliver client satisfaction.Competitive benefit and exceptional career experience.

Because of the high volume of applications we are experiencing, our team will only be in touch with you if you're shortlisted.
            
          
          
          
        
      
        
                  
    

    




    Lihat selengkapnya",""
